Project,Method,ReleaseID,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,DistinctOperands,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,Buggy
bookkeeper,"CompletableFuture<V> delete(K, K)",master,15,13,2,1,0,15,0,18,15.0,18.0,70.32403072095333,0.0,0.0,1,0,0,0,0,no
bookkeeper,"CompletableFuture<List<KeyValue<K, V>>> deleteRange(K, K, K)",master,15,10,1,0,0,17,0,20,17.0,20.0,81.7492568250068,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Boolean> delete(K, K, V)",master,18,10,1,0,2,19,2,25,21.0,27.0,118.59257041502654,1.3157894736842106,156.04285580924545,0,0,0,0,0,no
bookkeeper,"CompletableFuture<KeyValue<K, V>> vDelete(K, K, long)",master,30,20,3,2,1,32,4,47,33.0,51.0,257.2641000872811,0.734375,188.92832350159708,2,0,0,0,0,no
bookkeeper,"CompletableFuture<KeyValue<K, V>> rDelete(K, K, long)",master,30,20,3,2,1,32,4,47,33.0,51.0,257.2641000872811,0.734375,188.92832350159708,2,0,0,0,0,no
bookkeeper,"CompletableFuture<RangeResult<K, V>> get(K, RangeOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Long> getNumber(K)",master,22,19,3,2,2,24,3,35,26.0,38.0,178.61670928936152,1.4583333333333333,260.48270104698554,2,0,0,0,0,no
bookkeeper,"CompletableFuture<V> get(K)",master,17,14,2,1,1,17,1,23,18.0,24.0,100.07820003461549,0.6764705882352942,67.69995884694578,1,0,0,0,0,no
bookkeeper,"CompletableFuture<KeyValue<K, V>> getKv(K)",master,14,12,2,1,1,10,1,15,11.0,16.0,55.350905898196764,0.75,41.51317942364757,1,0,0,0,0,no
bookkeeper,"CompletableFuture<PutResult<K, V>> put(K, V, PutOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<DeleteResult<K, V>> delete(K, DeleteOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<IncrementResult<K, V>> increment(K, long, IncrementOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Txn<K, V> txn(K)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Void> increment(K, long)",master,10,8,1,0,0,9,0,9,9.0,9.0,28.529325012980813,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Long> incrementAndGet(K, long)",master,10,8,1,0,0,9,0,10,9.0,10.0,31.699250014423125,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Long> getAndIncrement(K, long)",master,10,8,1,0,1,9,1,11,10.0,12.0,39.863137138648355,0.6111111111111112,24.360806029173997,0,0,0,0,0,no
bookkeeper,"CompletableFuture<Void> put(K, V)",master,14,12,2,1,1,10,1,15,11.0,16.0,55.350905898196764,0.75,41.51317942364757,1,0,0,0,0,no
bookkeeper,"CompletableFuture<V> putIfAbsent(K, K, V)",master,33,19,3,2,1,33,2,52,34.0,54.0,274.72299342751836,0.7878787878787878,216.44841906410537,2,0,0,0,0,no
bookkeeper,"CompletableFuture<Long> vPut(K, K, V, long)",master,26,14,2,1,1,26,6,38,27.0,44.0,209.21505009519265,0.7307692307692307,152.88792122341002,1,0,0,0,0,no
bookkeeper,"CompletableFuture<V> delete(K)",master,15,13,2,1,0,14,0,17,14.0,17.0,64.72503367497926,0.0,0.0,1,0,0,0,0,no
bookkeeper,"CompletableFuture<Boolean> delete(K, V)",master,18,10,1,0,2,18,2,25,20.0,27.0,116.69205856195879,1.3888888888888888,162.07230355827608,0,0,0,0,0,no
bookkeeper,"CompletableFuture<KeyValue<K, V>> vDelete(K, long)",master,30,20,3,2,1,31,4,47,32.0,51.0,255.0,0.7580645161290323,193.30645161290323,2,0,0,0,0,no
bookkeeper,"CompletableFuture<KeyValue<K, V>> rDelete(K, long)",master,30,20,3,2,1,31,4,47,32.0,51.0,255.0,0.7580645161290323,193.30645161290323,2,0,0,0,0,no
bookkeeper,"Txn<K, V> If(CompareOp...)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Txn<K, V> Then(Op...)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"Txn<K, V> Else(Op...)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompletableFuture<TxnResult<K, V>> commit()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOpImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"CompareOpImpl<K, V> value(V)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void close()",master,10,8,1,0,2,5,6,9,7.0,15.0,42.11032383086406,1.8,75.79858289555531,0,0,0,0,0,no
bookkeeper,"OpType type()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOpImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void close()",master,11,8,2,1,2,7,3,11,9.0,14.0,44.37895002019238,1.5714285714285714,69.73835003173087,1,0,0,0,0,no
bookkeeper,"OpType type()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOpImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"IncrementOpImpl<K, V> amount(long)",master,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,no
bookkeeper,"void close()",master,12,9,2,1,2,8,4,12,10.0,16.0,53.1508495181978,1.5,79.72627427729671,1,0,0,0,0,no
bookkeeper,"PutOpImpl<K, V> newObject(Handle<PutOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOpImpl<K, V> newObject(Handle<DeleteOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOpImpl<K, V> newObject(Handle<RangeOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOpImpl<K, V> newObject(Handle<CompareOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOpImpl<K, V> newObject(Handle<IncrementOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnOpImpl<K, V> newObject(Handle<TxnOpImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnOpBuilderImpl<K, V> newObject(Handle<TxnOpBuilderImpl<K, V>>)",master,6,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOp<K, V> newPut(K, V, PutOption<K>)",master,7,2,1,0,0,5,0,8,5.0,8.0,18.575424759098897,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOp<K, V> newIncrement(K, long, IncrementOption<K>)",master,7,2,1,0,0,5,0,8,5.0,8.0,18.575424759098897,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOp<K, V> newDelete(K, DeleteOption<K>)",master,6,2,1,0,0,4,0,6,4.0,6.0,12.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOp<K, V> newRange(K, RangeOption<K>)",master,6,2,1,0,0,4,0,6,4.0,6.0,12.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnOpBuilder<K, V> newTxn()",master,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareVersion(CompareResult, K, long)",master,9,2,1,0,0,10,0,12,10.0,12.0,39.863137138648355,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareModRevision(CompareResult, K, long)",master,9,2,1,0,0,9,0,12,9.0,12.0,38.03910001730775,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareCreateRevision(CompareResult, K, long)",master,9,2,1,0,0,9,0,12,9.0,12.0,38.03910001730775,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareValue(CompareResult, K, V)",master,9,2,1,0,1,9,1,12,10.0,13.0,43.18506523353572,0.6666666666666666,28.79004348902381,0,0,0,0,0,no
bookkeeper,"OpType type()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOpImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"PutOpImpl<K, V> value(V)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void close()",master,13,10,2,1,2,8,4,14,10.0,18.0,59.794705707972525,1.75,104.64073498895192,1,0,0,0,0,no
bookkeeper,"OpType type()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOpImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void close()",master,11,8,2,1,2,7,3,11,9.0,14.0,44.37895002019238,1.5714285714285714,69.73835003173087,1,0,0,0,0,no
bookkeeper,"TxnOpBuilder<K, V> If(CompareOp...)",master,11,8,2,1,2,8,2,10,10.0,12.0,39.863137138648355,1.25,49.82892142331045,1,0,0,0,0,no
bookkeeper,"TxnOpBuilder<K, V> Then(Op...)",master,11,8,2,1,2,8,2,10,10.0,12.0,39.863137138648355,1.25,49.82892142331045,1,0,0,0,0,no
bookkeeper,"TxnOpBuilder<K, V> Else(Op...)",master,11,8,2,1,2,8,2,10,10.0,12.0,39.863137138648355,1.25,49.82892142331045,1,0,0,0,0,no
bookkeeper,"TxnOp<K, V> build()",master,14,9,1,0,1,8,3,16,9.0,19.0,60.22857502740394,1.0,60.22857502740394,0,0,0,0,0,no
bookkeeper,"List<CompareOp<K, V>> compareOps()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"List<Op<K, V>> successOps()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"List<Op<K, V>> failureOps()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"OpType type()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void close()",master,17,14,4,3,2,7,6,20,9.0,26.0,82.41805003750012,2.857142857142857,235.48014296428607,1,0,0,0,0,no
bookkeeper,"DeleteOptionBuilderImpl<K> create(Recycler<DeleteOptionBuilderImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOptionBuilderImpl<K> endKey(K)",master,7,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"DeleteOption<K> build()",master,10,8,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void recycle()",master,7,5,1,0,1,6,2,6,7.0,8.0,22.458839376460833,0.5,11.229419688230417,0,0,0,0,0,no
bookkeeper,"DeleteOptionImpl<K> create(Recycler<DeleteOptionImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void set(DeleteOptionBuilderImpl<K>)",master,5,4,1,0,1,5,2,6,6.0,8.0,20.67970000576925,0.6,12.407820003461548,0,0,0,0,0,no
bookkeeper,"void close()",master,8,5,1,0,1,6,2,6,7.0,8.0,22.458839376460833,0.5,11.229419688230417,0,0,0,0,0,no
bookkeeper,"IncrementOptionBuilderImpl<K> create(Recycler<IncrementOptionBuilderImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOption<K> build()",master,10,8,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void recycle()",master,5,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"IncrementOptionImpl<K> create(Recycler<IncrementOptionImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void set(IncrementOptionBuilderImpl<K>)",master,3,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
bookkeeper,"void close()",master,6,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"boolean getTotal()",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOptionImpl<K> newObject(Handle<RangeOptionImpl<K>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOptionBuilderImpl<K> newObject(Handle<RangeOptionBuilderImpl<K>>)",master,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOptionImpl<K> newObject(Handle<PutOptionImpl<K>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOptionBuilderImpl<K> newObject(Handle<PutOptionBuilderImpl<K>>)",master,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOptionImpl<K> newObject(Handle<DeleteOptionImpl<K>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOptionBuilderImpl<K> newObject(Handle<DeleteOptionBuilderImpl<K>>)",master,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOptionImpl<K> newObject(Handle<IncrementOptionImpl<K>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOptionBuilderImpl<K> newObject(Handle<IncrementOptionBuilderImpl<K>>)",master,4,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOptionBuilder<K> newPutOption()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOptionBuilder<K> newRangeOption()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOptionBuilder<K> newDeleteOption()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOptionBuilder<K> newIncrementOption()",master,4,2,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOptionBuilderImpl<K> create(Recycler<PutOptionBuilderImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOption<K> build()",master,10,8,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void recycle()",master,5,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"PutOptionImpl<K> create(Recycler<PutOptionImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void set(PutOptionBuilderImpl<K>)",master,3,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,no
bookkeeper,"void close()",master,6,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"RangeOptionBuilderImpl<K> create(Recycler<RangeOptionBuilderImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOptionBuilderImpl<K> endKey(K)",master,7,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"RangeOption<K> build()",master,10,8,1,0,0,5,0,6,5.0,6.0,13.931568569324174,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void recycle()",master,13,11,1,0,2,8,9,12,10.0,21.0,69.76048999263462,1.5,104.64073498895192,0,0,0,0,0,no
bookkeeper,"RangeOptionImpl<K> create(Recycler<RangeOptionImpl<K>>)",master,3,2,1,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void set(RangeOptionBuilderImpl<K>)",master,11,10,1,0,1,11,8,18,12.0,26.0,93.20902501875007,0.8181818181818182,76.26192956079552,0,0,0,0,0,no
bookkeeper,"void close()",master,14,11,1,0,2,8,9,12,10.0,21.0,69.76048999263462,1.5,104.64073498895192,0,0,0,0,0,no
bookkeeper,"DeleteResultImpl<K, V> prevKvs(List<KeyValue<K, V>>)",master,6,5,1,0,1,4,1,6,5.0,7.0,16.253496664211536,0.75,12.190122498158651,0,0,0,0,0,no
bookkeeper,"List<KeyValue<K, V>> getPrevKvsAndClear()",master,6,4,1,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,0,0,no
bookkeeper,"void reset()",master,8,5,1,0,1,5,2,5,6.0,7.0,18.094737505048094,0.5,9.047368752524047,0,0,0,0,0,no
bookkeeper,"DeleteResultImpl<K, V> asResult()",master,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementResultImpl<K, V> totalAmount(long)",master,4,3,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,no
bookkeeper,"IncrementResultImpl<K, V> asResult()",master,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void reset()",master,5,3,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"KeyValueImpl<K, V> newObject(Handle<KeyValueImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"KeyValueImpl<K, V> newKv()",master,3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"KeyValueImpl<K, V> key(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"KeyValueImpl<K, V> value(V)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void reset()",master,11,10,1,0,2,11,11,18,13.0,29.0,107.31275182609167,1.6363636363636365,175.60268480633184,0,0,0,0,0,no
bookkeeper,"void close()",master,6,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutResultImpl<K, V> prevKv(KeyValue<K, V>)",master,7,6,2,1,2,4,2,6,6.0,8.0,20.67970000576925,1.5,31.019550008653873,1,0,0,0,0,no
bookkeeper,"PutResultImpl<K, V> asResult()",master,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void reset()",master,8,6,2,1,2,4,2,7,6.0,9.0,23.264662506490403,1.75,40.71315938635821,1,0,0,0,0,no
bookkeeper,"RangeResultImpl<K, V> kvs(List<KeyValue<K, V>>)",master,6,5,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"List<KeyValue<K, V>> getKvsAndClear()",master,6,4,1,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,0,0,no
bookkeeper,"void reset()",master,9,6,1,0,1,9,3,10,10.0,13.0,43.18506523353572,0.5555555555555556,23.991702907519844,0,0,0,0,0,no
bookkeeper,"RangeResultImpl<K, V> asResult()",master,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutResultImpl<K, V> newObject(Handle<PutResultImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteResultImpl<K, V> newObject(Handle<DeleteResultImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeResultImpl<K, V> newObject(Handle<RangeResultImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnResultImpl<K, V> newObject(Handle<TxnResultImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementResultImpl<K, V> newObject(Handle<IncrementResultImpl<K, V>>)",master,4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutResultImpl<K, V> newPutResult(long)",master,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteResultImpl<K, V> newDeleteResult(long)",master,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeResultImpl<K, V> newRangeResult(long)",master,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnResultImpl<K, V> newTxnResult(long)",master,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementResultImpl<K, V> newIncrementResult(long)",master,5,4,1,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,no
bookkeeper,"T asResult()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"ResultImpl<K, V, T> pKey(K)",master,5,4,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"void reset()",master,7,6,1,0,2,5,5,6,7.0,11.0,30.880904142633646,1.2,37.05708497116037,0,0,0,0,0,no
bookkeeper,"void close()",master,6,3,1,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnResultImpl<K, V> results(List<Result<K, V>>)",master,6,5,1,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,no
bookkeeper,"TxnResultImpl<K, V> asResult()",master,4,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void reset()",master,7,4,1,0,1,4,1,4,5.0,5.0,11.60964047443681,0.5,5.804820237218405,0,0,0,0,0,no
bookkeeper,"CompareTarget target()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareResult result()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"K key()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"V value()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long revision()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void close()",master,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"K key()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOption<K> option()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"K key()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"long amount()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOption<K> option()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"OpType type()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"void close()",master,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"OptionFactory<K> optionFactory()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"PutOp<K, V> newPut(K, V, PutOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"DeleteOp<K, V> newDelete(K, DeleteOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"RangeOp<K, V> newRange(K, RangeOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"IncrementOp<K, V> newIncrement(K, long, IncrementOption<K>)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"TxnOpBuilder<K, V> newTxn()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareVersion(CompareResult, K, long)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareModRevision(CompareResult, K, long)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareCreateRevision(CompareResult, K, long)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"CompareOp<K, V> compareValue(CompareResult, K, V)",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
bookkeeper,"K key()",master,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,no
